refnis_code,gemeente_naam_nl,gemeente_naam_fr,jaar,periode,nieuwbouw_gebouwen_wonen,nieuwbouw_woningen_totaal,nieuwbouw_appartementen,nieuwbouw_eengezinswoningen,nieuwbouw_oppervlakte_wonen_m2,renovatie_gebouwen_wonen,nieuwbouw_gebouwen_bedrijven,nieuwbouw_volume_bedrijven_m3,renovatie_gebouwen_bedrijven,code_land,code_gewest,code_provincie,code_arrondissement,code_gemeente,geografisch_niveau
33011,IEPER,YPRES,2012,8,2,19,18,1,2797,5,3,19007,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2012,9,11,34,24,10,4943,6,2,21051,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2012,10,1,44,44,0,6266,5,5,27552,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2012,11,10,10,0,10,1785,3,2,23560,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2012,12,12,33,22,11,5939,9,0,0,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,0,112,182,77,105,29250,102,32,300716,26,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,1,35,35,0,35,5754,6,3,34598,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,2,9,12,4,8,2615,4,2,1825,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,3,10,10,0,10,1955,8,4,26184,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,4,2,2,0,2,907,15,1,16869,5,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,5,3,12,10,2,1679,10,1,587,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,6,16,16,0,16,2717,14,5,27647,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,7,3,3,0,3,995,9,4,33620,5,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,8,7,7,0,7,1059,6,1,1209,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,9,4,27,24,3,3325,9,2,11599,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,10,4,6,3,3,1919,9,2,6918,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,11,4,11,8,3,1266,6,4,129210,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2013,12,15,41,28,13,5059,6,3,10450,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,0,92,144,62,82,23860,113,37,554856,25,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,1,29,32,4,28,6791,10,3,40902,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,2,27,36,11,25,5212,20,6,11325,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,3,14,19,7,12,2644,10,1,110008,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,4,5,5,0,5,861,10,6,63946,6,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,5,1,2,2,0,363,8,4,1545,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,6,4,9,6,3,1381,14,3,6104,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,7,1,2,2,0,209,9,2,13478,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,8,0,0,0,0,,7,2,98968,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,9,2,21,20,1,2643,12,2,16594,3,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,10,1,1,0,1,203,6,4,14441,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,11,3,3,0,3,920,2,1,197,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2014,12,5,14,10,4,2633,5,3,177348,3,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,0,86,106,23,83,16552,104,29,225672,29,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,1,10,10,0,10,2001,6,3,7774,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,2,7,11,5,6,2034,7,4,23456,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,3,9,9,0,9,1256,14,4,33991,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,4,5,5,0,5,1129,10,3,21023,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,5,0,0,0,0,,6,0,0,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,6,3,3,0,3,455,11,1,4944,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,7,2,2,0,2,542,7,2,21604,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,8,9,9,0,9,1337,11,0,0,5,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,9,6,17,12,5,1903,7,1,27648,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,10,6,11,6,5,1560,8,2,4440,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,11,20,20,0,20,2834,6,5,41484,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2015,12,9,9,0,9,1501,11,4,39308,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,0,105,254,157,97,41961,101,36,323807,44,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,1,5,5,0,5,1113,9,2,20060,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,2,33,33,0,33,5476,11,4,5823,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,3,18,40,25,15,5377,9,6,30621,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,4,6,6,0,6,1827,8,3,27682,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,5,12,24,14,10,3334,10,5,68433,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,6,3,31,29,2,5096,5,4,26601,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,7,4,4,0,4,1061,14,0,0,7,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,8,11,89,79,10,14934,11,3,33967,5,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,9,1,1,0,1,610,8,4,59667,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,10,0,0,0,0,,4,2,9192,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,11,7,7,0,7,980,6,2,29725,6,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2016,12,5,14,10,4,2153,6,1,12036,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,0,86,195,135,60,31005,78,22,285080,28,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,1,1,1,0,1,141,7,0,0,3,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,2,8,8,0,8,900,5,2,44548,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,3,1,14,14,0,1428,4,2,51643,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,4,2,9,8,1,770,3,1,821,5,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,5,7,16,12,4,2744,9,5,46366,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,6,7,16,12,4,2744,9,5,46366,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,7,2,1,0,1,329,5,1,75945,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,8,11,28,19,9,3023,11,1,205,3,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,9,8,19,15,4,3047,10,1,9356,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,10,12,24,17,7,6306,2,0,0,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,11,7,11,7,4,1742,10,2,5626,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2017,12,20,48,31,17,7832,3,2,4203,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,0,114,316,227,89,44658,135,51,171585,20,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,1,6,5,0,5,985,14,3,7114,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,2,10,20,12,8,1811,7,3,1282,6,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,3,10,11,4,7,3632,8,4,14045,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,4,15,116,109,7,12217,14,7,38178,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,5,10,24,16,8,2993,19,6,15900,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,6,9,9,0,9,1534,12,4,14667,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,7,6,6,0,6,1229,16,4,9896,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,8,8,17,10,7,2299,7,5,15783,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,9,14,31,19,12,4077,8,5,2714,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,10,7,7,0,7,1264,12,4,37814,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,11,4,15,12,3,1704,10,1,3456,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2018,12,15,55,45,10,10912,8,5,10737,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,0,122,185,72,113,30531,192,51,175421,29,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,1,3,8,6,2,1059,14,5,22991,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,2,12,12,0,12,1914,6,2,3399,5,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,3,6,6,0,6,873,10,2,859,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,4,11,34,26,8,3977,9,0,0,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,5,19,30,12,18,4153,15,2,1705,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,6,3,3,0,3,504,15,4,5992,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,7,20,20,0,20,3112,56,13,54507,2,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,8,16,16,0,16,2662,18,9,47355,3,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,9,17,30,15,15,4372,18,5,8911,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,10,4,15,13,2,1997,1,2,3458,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,11,5,5,0,5,669,14,3,13107,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2019,12,6,6,0,6,5239,16,4,13137,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,0,95,195,113,82,28499,136,78,258200,18,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,1,8,21,16,5,2336,4,2,11599,3,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,2,8,8,0,8,1647,4,4,11314,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,3,10,14,5,9,2640,26,5,33295,4,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,4,9,11,4,7,1834,13,5,17169,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,5,4,4,0,4,755,11,5,7870,0,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,6,8,9,2,7,1404,14,4,11093,3,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,7,11,32,23,9,4490,14,7,27396,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,8,5,39,37,2,4958,7,11,46639,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,9,10,10,0,10,2027,6,10,29911,1,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,10,4,29,26,3,3713,5,13,34553,3,1000,2000,30000,33000,33011,5
33011,IEPER,YPRES,2020,11,7,7,0,7,1023,20,3,14444,1,1000,2000,30000,33000,33011,5
